"ID","Age","Gender","Race","RaceImputed","Location","City","State","ZipCode","County","Address","Latitude","Longitude","Agency","ForceType","Date","Year"
20658,"39","Male","Race unspecified","European-American/White","310 N. Third Street, Catawissa","Catawissa","PA",17820,"Columbia","310 N. Third Street, Catawissa Catawissa PA 17820 Columbia","40.954503",-76.460154,"Catawissa Borough Police Department","Gunshot",2011-09-11,2011
10563,"56","Male","European-American/White","European-American/White","26100 block 1st Avenue North","Hillsdale","IL",61257,"Rock Island","26100 block 1st Avenue North Hillsdale IL 61257 Rock Island","41.5263431",-90.2532908,"Rock Island County Sheriff's Office","Gunshot",2011-09-10,2011
10564,"53","Male","Hispanic/Latino","Hispanic/Latino","2601 Briana Court","Orlando","FL",32837,"Orange","2601 Briana Court Orlando FL 32837 Orange","28.3975085",-81.4173795,"Orange County Sheriff's Office","Gunshot",2011-09-10,2011
10559,"23","Male","Hispanic/Latino","Hispanic/Latino","1506 Houston Blvd","South Houston","TX",77587,"Harris","1506 Houston Blvd South Houston TX 77587 Harris","29.6619717",-95.2345703,"South Houston Police Department","Gunshot",2011-09-09,2011
10560,"55","Male","Race unspecified","European-American/White","174 Highline Road","Glendo","WY",82213,"Platte","174 Highline Road Glendo WY 82213 Platte","42.5789055",-104.9297571,"Platte County Sheriff's Office, Wyoming State Parks & Historic Sites","Gunshot",2011-09-09,2011
10561,"76","Male","Race unspecified","European-American/White","6000 block Killarney Ave","Garden Grove","CA",92845,"Orange","6000 block Killarney Ave Garden Grove CA 92845 Orange","33.7807232",-118.0282924,"Garden Grove Police Department","Gunshot",2011-09-09,2011
10562,"25","Male","European-American/White","European-American/White","3615 S. Rainbow Blvd.","Las Vegas","NV",89103,"Clark","3615 S. Rainbow Blvd. Las Vegas NV 89103 Clark","36.1233546",-115.2461613,"Las Vegas Metropolitan Police Department","Gunshot",2011-09-09,2011
10553,"48","Male","Hispanic/Latino","Hispanic/Latino","807 West 2nd Street","Davenport","IA",52802,"Scott","807 West 2nd Street Davenport IA 52802 Scott","41.5211813",-90.5848651,"Davenport Police Department","Gunshot",2011-09-08,2011
10554,"27","Male","Race unspecified","European-American/White","1444 E Pass Rd.","Gulfport","MS",39507,"Harrison","1444 E Pass Rd. Gulfport MS 39507 Harrison","30.4000564",-89.0248894,"Gulfport Police Department","Gunshot",2011-09-08,2011
10557,"49","Male","European-American/White","European-American/White","900 block Pump Rd","Richmond","VA",23238,"Henrico","900 block Pump Rd Richmond VA 23238 Henrico","37.595006",-77.6075928,"Henrico County Division of Police","Gunshot",2011-09-08,2011
10551,"25","Male","Race unspecified","African-American/Black","2200 block Flat Shoals Drive","Atlanta","GA",30316,"Fulton","2200 block Flat Shoals Drive Atlanta GA 30316 Fulton","33.749164",-84.3532769,"Atlanta Police Department","Gunshot",2011-09-07,2011
10547,"39","Male","Race unspecified","African-American/Black","6600 block Chesapeake Drive","Florissant","MO",63033,"St. Louis","6600 block Chesapeake Drive Florissant MO 63033 St. Louis","38.7972575",-90.2356728,"St. Louis County Police Department","Gunshot",2011-09-07,2011
10548,"30","Male","Race unspecified","African-American/Black","100 block Marmandie Street","River Ridge","LA",70123,"Jefferson","100 block Marmandie Street River Ridge LA 70123 Jefferson","29.9689359",-90.232713,"Jefferson Parish Sheriff's Office","Gunshot",2011-09-07,2011
10549,"23","Female","African-American/Black","African-American/Black","4816 Sharpsburg Cir","Birmingham","AL",35213,"Jefferson","4816 Sharpsburg Cir Birmingham AL 35213 Jefferson","33.5156805",-86.7202132,"Birmingham Police Department","Gunshot",2011-09-07,2011
10550,"44","Male","African-American/Black","African-American/Black","1149 Hingham St","Rockland","MA",2370,"Plymouth","1149 Hingham St Rockland MA 02370 Plymouth","42.1646834",-70.8947393,"Boston Police Department","Gunshot",2011-09-07,2011
10539,"20","Male","African-American/Black","African-American/Black","400 block Fort Worth Ave.","Norfolk","VA",23505,"Norfolk City","400 block Fort Worth Ave. Norfolk VA 23505 Norfolk City","36.917203",-76.260727,"Norfolk Police Department","Gunshot",2011-09-06,2011
10540,"49","Male","European-American/White","European-American/White","153 W. 101st St.","Los Angeles","CA",90003,"Los Angeles","153 W. 101st St. Los Angeles CA 90003 Los Angeles","33.94492",-118.275788,"Los Angeles Police Department","Gunshot",2011-09-06,2011
10541,"42","Male","Hispanic/Latino","Hispanic/Latino","Pineda Causeway","Melbourne","FL",32940,"Brevard","Pineda Causeway Melbourne FL 32940 Brevard","28.2031685",-80.6687673,"Brevard County Sheriff's Office","Gunshot",2011-09-06,2011
10542,"22","Male","European-American/White","European-American/White","Mt Rushmore Rd & N 6th St","Custer","SD",57730,"Custer","Mt Rushmore Rd & N 6th St Custer SD 57730 Custer","43.7667024",-103.5987851,"Custer County Sheriff's Office, South Dakota Highway Patrol","Gunshot",2011-09-06,2011
10543,"32","Male","African-American/Black","African-American/Black","2546 24th Street","Sacramento","CA",95818,"Sacramento","2546 24th Street Sacramento CA 95818 Sacramento","38.5582698",-121.4821574,"Sacramento Police Department","Gunshot",2011-09-06,2011
10544,"43","Male","Hispanic/Latino","Hispanic/Latino","26 Post Avenue","New York City","NY",10034,"New York","26 Post Avenue New York City NY 10034 New York","40.8632912",-73.9243028,"City of New York Police Department","Gunshot",2011-09-06,2011
10545,"30","Male","African-American/Black","African-American/Black","2907 Gardenia St.","Columbus","GA",31906,"Muscogee","2907 Gardenia St. Columbus GA 31906 Muscogee","32.475206",-84.949361,"Columbus Police Department","Gunshot",2011-09-06,2011
10546,"35","Male","African-American/Black","African-American/Black","2907 Gardenia St.","Columbus","GA",31906,"Muscogee","2907 Gardenia St. Columbus GA 31906 Muscogee","32.475206",-84.949361,"Columbus Police Department","Gunshot",2011-09-06,2011
20660,"27","Male","Race unspecified","European-American/White","S West End Blvd & Tollgate Rd","Quakertown","PA",18951,"Bucks","S West End Blvd & Tollgate Rd Quakertown PA 18951 Bucks","40.4171948",-75.3439729,"Hilltown Township Police Department, Pennsylvania State Police","Gunshot",2011-09-06,2011
10536,"30","Male","European-American/White","European-American/White","820 Ryland St., No. 104","Reno","NV",89502,"Washoe","820 Ryland St., No. 104 Reno NV 89502 Washoe","39.5235199",-119.8016196,"Reno Police Department","Gunshot",2011-09-05,2011
10537,"51","Male","African-American/Black","African-American/Black","7th St NW","Moultrie","GA",31768,"Colquitt","7th St NW Moultrie GA 31768 Colquitt","31.1854549",-83.7966825,"Moultrie Police Department","Gunshot",2011-09-05,2011
10538,"56","Female","African-American/Black","African-American/Black","633 Park Place","Brooklyn","NY",11238,"Kings","633 Park Place Brooklyn NY 11238 Kings","40.674489",-73.956965,"City of New York Police Department","Gunshot",2011-09-05,2011
19967,"22","Male","European-American/White","European-American/White","Riverview Addition 2","Garrison","KY",41141,"Lewis","Riverview Addition 2 Garrison KY 41141 Lewis","38.6020095",-83.1769124,"Lewis County Sheriff's Office","Gunshot",2011-09-05,2011
10532,"43","Male","Race unspecified","European-American/White","4300 block San Pablo Dam Road","El Sobrante","CA",94803,"Contra Costa","4300 block San Pablo Dam Road El Sobrante CA 94803 Contra Costa","37.9664775",-122.305091,"Contra Costa County Sheriff's Office","Gunshot",2011-09-04,2011
10534,"30","Male","European-American/White","European-American/White","3100 block Thompson Avenue","Kingman","AZ",86409,"Mohave","3100 block Thompson Avenue Kingman AZ 86409 Mohave","35.2609044",-114.0086961,"Mohave County Sheriff's Office","Gunshot",2011-09-04,2011
10535,"51","Female","Race unspecified","European-American/White","17500 block Ridge Way Drive","Yarnell","AZ",85362,"Yavapai","17500 block Ridge Way Drive Yarnell AZ 85362 Yavapai","34.2172873",-112.7640384,"Yavapai County Sheriff's Office","Gunshot",2011-09-04,2011
10528,"24","Male","African-American/Black","African-American/Black","Chestnut St and Two Notch Rd","Columbia","SC",29204,"Richland","Chestnut St and Two Notch Rd Columbia SC 29204 Richland","34.0213452",-81.0141854,"Columbia Police Department","Gunshot",2011-09-03,2011
10530,"48","Male","European-American/White","European-American/White","W Bancroft St & I-75","Toledo","OH",43620,"Lucas","W Bancroft St & I-75 Toledo OH 43620 Lucas","41.6639425",-83.5626406,"Toledo Police Department, Ohio State Highway Patrol, U.S. Federal Bureau of Investigation","Gunshot",2011-09-03,2011
10531,"48","Female","European-American/White","European-American/White","US-12","Oakdale","MN",55128,"Washington","US-12 Oakdale MN 55128 Washington","44.9487541",-92.9596712,"Minnesota State Patrol","Gunshot",2011-09-03,2011
10522,"41","Male","Race unspecified","European-American/White","110 E. Lafayette Dr.","Abilene","KS",67410,"Dickinson","110 E. Lafayette Dr. Abilene KS 67410 Dickinson","38.9424937",-97.2116133,"Kansas Highway Patrol, U.S. Marshals Service","Gunshot",2011-09-01,2011
10523,"28","Male","African-American/Black","African-American/Black","2300 block Magnolia Ave","Knoxville","TN",37917,"Knox","2300 block Magnolia Ave Knoxville TN 37917 Knox","35.9815764",-83.8999968,"Knoxville Police Department","Gunshot",2011-09-01,2011
10524,"24","Female","European-American/White","European-American/White","2978 Hwy 36 W","Jackson","GA",30233,"Butts","2978 Hwy 36 W Jackson GA 30233 Butts","33.2218339",-84.061396,"Georgia Department of Corrections","Gunshot",2011-09-01,2011
19970,"45","Male","Race unspecified","European-American/White","940 Science Ridge Road","Jeffersonville","KY",40337,"Montgomery","940 Science Ridge Road Jeffersonville KY 40337 Montgomery","37.9786087",-83.8154425,"Kentucky State Police","Gunshot",2011-09-01,2011
20661,"47","Male","Race unspecified","European-American/White","Interstate 80","Delaware Water Gap","PA",18327,"Monroe","Interstate 80 Delaware Water Gap PA 18327 Monroe","40.990053215271",-75.140599583127,"Pennsylvania State Police","Gunshot",2011-09-01,2011
22903,"39","Male","European-American/White","European-American/White","3399 Slate River Mill Road","Dillwyn","VA",23936,"Buckingham","3399 Slate River Mill Road Dillwyn VA 23936 Buckingham","37.5941552",-78.5364284,"Buckingham County Sheriff's Office","Gunshot",2011-09-01,2011
10518,"56","Male","African-American/Black","African-American/Black","Northeast 155th Terrace and 14th Avenue","North Miami Beach","FL",33162,"Miami-Dade","Northeast 155th Terrace and 14th Avenue North Miami Beach FL 33162 Miami-Dade","25.9186409",-80.1716979,"North Miami Beach Police Department","Gunshot",2011-08-31,2011
10519,"23","Male","European-American/White","European-American/White","165 Bayside Dr","Point Lookout","NY",11569,"Nassau","165 Bayside Dr Point Lookout NY 11569 Nassau","40.5944498",-73.5778906,"Nassau County Police Department","Gunshot",2011-08-31,2011
23160,"45","Male","European-American/White","European-American/White","Prickett's Fort Road","Fairmont","WV",26554,"Marion","Pricketts Fort Road Fairmont WV 26554 Marion","39.509056",-80.10055,"Marion County Sheriff's Office","Gunshot",2011-08-31,2011
10516,"27","Male","Race unspecified","European-American/White","23 Oakwood Ave","Lancaster","NY",14086,"Erie","23 Oakwood Ave Lancaster NY 14086 Erie","42.896133",-78.673478,"Lancaster Police Department","Tasered",2011-08-30,2011
10517,"31","Male","Hispanic/Latino","Hispanic/Latino","Central Avenue and 60th Street","Albuquerque","NM",87121,"Bernalillo","Central Avenue and 60th Street Albuquerque NM 87121 Bernalillo","35.0812349",-106.7043594,"Albuquerque Police Department","Gunshot",2011-08-30,2011
19259,"39","Male","African-American/Black","African-American/Black","3161 Lesslie Highway","Rock Hill","SC",29730,"York","3161 Lesslie Highway Rock Hill SC 29730 York","34.8912445",-80.9570111,"York County Sheriff's Office","Gunshot",2011-08-29,2011
20662,"37","Male","African-American/Black","African-American/Black","York Rd & Almshouse Rd","Jamison","PA",18929,"Bucks","York Rd & Almshouse Rd Jamison PA 18929 Bucks","40.2548037",-75.0891372,"Bucks County Sheriff's Office, Pennsylvania State Police","Gunshot",2011-08-29,2011
10514,"45","Male","European-American/White","European-American/White","33146 Forest Drive","DeLand","FL",32720,"Volusia","33146 Forest Drive DeLand FL 32720 Volusia","28.991453",-81.404731,"Lake County Sheriff's Office","Gunshot",2011-08-28,2011
10515,"31","Male","European-American/White","European-American/White","366 Garfield Ave","Duluth","MN",55802,"St. Louis","366 Garfield Ave Duluth MN 55802 St. Louis","46.7641056",-92.1124055,"Duluth Police Department","Gunshot",2011-08-28,2011
21323,"25","Female","Hispanic/Latino","Hispanic/Latino","1900 block Getty Street","Muskegon","MI",49442,"Muskegon","1900 block Getty Street Muskegon MI 49442 Muskegon","43.2176749",-86.2244454,"Michigan Department of Corrections","Gunshot",2011-08-28,2011
21324,"36","Male","Hispanic/Latino","Hispanic/Latino","1900 block Getty Street","Muskegon","MI",49442,"Muskegon","1900 block Getty Street Muskegon MI 49442 Muskegon","43.2176749",-86.2244454,"Michigan Department of Corrections","Gunshot",2011-08-28,2011
10513,"50","Female","European-American/White","European-American/White","1226 Washington","Watertown","NY",13601,"Jefferson","1226 Washington Watertown NY 13601 Jefferson","43.9597649",-75.9141624,"Watertown Police Department, Jefferson County Sheriff's Office","Gunshot",2011-08-27,2011
10506,"51","Male","Race unspecified","European-American/White","200 block H Street","Bakersfield","CA",93304,"Kern","200 block H Street Bakersfield CA 93304 Kern","35.3571894",-119.0210042,"Bakersfield Police Department","Gunshot",2011-08-26,2011
10507,"21","Male","African-American/Black","African-American/Black","800 block S 22nd St","Columbus","OH",43206,"Franklin","800 block S 22nd St Columbus OH 43206 Franklin","39.9485621",-82.9727225,"Columbus Division of Police","Gunshot",2011-08-26,2011
10508,"29","Male","Hispanic/Latino","Hispanic/Latino","219 E. 10th St.","Long Beach","CA",90813,"Los Angeles","219 E. 10th St. Long Beach CA 90813 Los Angeles","33.779158",-118.190545,"Long Beach Police Department","Gunshot",2011-08-26,2011
10509,"55","Male","African-American/Black","African-American/Black","126 W D St","Los Angeles","CA",90744,"Los Angeles","126 W D St Los Angeles CA 90744 Los Angeles","33.7741301",-118.2629834,"Los Angeles Police Department","Gunshot",2011-08-26,2011
10502,"50","Male","European-American/White","European-American/White","300 block East 16th Street","Lockport","IL",60441,"Will","300 block East 16th Street Lockport IL 60441 Will","41.5813176",-88.0579503,"Lockport Police Department, U.S. Marshals Service, Cook County Sheriff's Office, DuPage County Sheriff's Office","Gunshot",2011-08-25,2011
10503,"20","Male","European-American/White","European-American/White","435 W. State St.","Ithaca","NY",14850,"Tompkins","435 W. State St. Ithaca NY 14850 Tompkins","42.4390102",-76.5055781,"Ithaca Police Department","Gunshot",2011-08-25,2011
10504,"23","Male","African-American/Black","African-American/Black","3017 Maelstrom Circle","Sherwood","AR",72120,"Pulaski","3017 Maelstrom Circle Sherwood AR 72120 Pulaski","34.8442137",-92.2163634,"Arkansas State Police","Gunshot",2011-08-25,2011
10505,"31","Male","European-American/White","European-American/White","600 block Byron St","Mankato","MN",56001,"Blue Earth","600 block Byron St Mankato MN 56001 Blue Earth","44.155595",-94.0086504,"Mankato Department of Public Safety","Gunshot",2011-08-25,2011
10496,"39","Male","Hispanic/Latino","Hispanic/Latino","674 Paseo Real","Santa Fe","NM",87507,"Santa Fe","674 Paseo Real Santa Fe NM 87507 Santa Fe","35.6051582",-106.1212438,"Santa Fe County Sheriff's Office, Santa Fe Police Department","Gunshot",2011-08-24,2011
10497,"22","Male","European-American/White","European-American/White","1404 Silent Grove Road","Springdale","AR",72762,"Washington","1404 Silent Grove Road Springdale AR 72762 Washington","36.198473",-94.16098,"Springdale Police Department","Gunshot",2011-08-24,2011
10498,"21","Male","African-American/Black","African-American/Black","1600 block Shanley Dr","Columbus","OH",43224,"Franklin","1600 block Shanley Dr Columbus OH 43224 Franklin","40.0554748",-82.9762448,"Columbus Division of Police","Gunshot",2011-08-24,2011
10499,"25","Male","European-American/White","European-American/White","1374 Fitzgerald Dr","Pinole","CA",94564,"Contra Costa","1374 Fitzgerald Dr Pinole CA 94564 Contra Costa","37.9873646",-122.3113172,"Pinole Police Department","Gunshot",2011-08-24,2011
10500,"56","Male","Race unspecified","African-American/Black","113 N. Eastern Blvd.","Fayetteville","NC",28301,"Cumberland","113 N. Eastern Blvd. Fayetteville NC 28301 Cumberland","35.0483003",-78.8651082,"Fayetteville Police Department","Tasered",2011-08-24,2011
10501,"26","Male","Hispanic/Latino","Hispanic/Latino","1917 E Mulberry Dr","Tampa","FL",33604,"Hillsborough","1917 E Mulberry Dr Tampa FL 33604 Hillsborough","28.0206627",-82.4377729,"Tampa Police Department","Gunshot",2011-08-24,2011
10493,"47","Male","European-American/White","European-American/White","E Loop 820 S & Martin St","Fort Worth","TX",76119,"Tarrant","E Loop 820 S & Martin St Fort Worth TX 76119 Tarrant","32.688996",-97.2411379,"Fort Worth Police Department","Gunshot",2011-08-23,2011
10495,"29","Male","European-American/White","European-American/White","700 block 19th Avenue North","Nampa","ID",83687,"Canyon","700 block 19th Avenue North Nampa ID 83687 Canyon","43.5798821",-116.5443397,"Nampa Police Department","Gunshot",2011-08-23,2011
10491,"50","Male","Race unspecified","European-American/White","2501 Placentia Ave.","Costa Mesa","CA",92627,"Orange","2501 Placentia Ave. Costa Mesa CA 92627 Orange","33.6633976",-117.9381694,"Costa Mesa Police Department","Gunshot",2011-08-22,2011
19229,"37","","African-American/Black","African-American/Black","2323 N Missouri Ave.","Oklahoma City","OK",73111,"Oklahoma","2323 N Missouri Ave. Oklahoma City OK 73111 Oklahoma","35.492647",-97.4789236,"Oklahoma City Police Department","Tasered",2011-08-21,2011
10488,"33","Male","African-American/Black","African-American/Black","3900 block Clay Place Northeast","Washington","DC",20019,"District of Columbia","3900 block Clay Place Northeast Washington DC 20019 District of Columbia","38.8932556",-76.9505369,"Washington Metropolitan Police Department","Gunshot",2011-08-21,2011
10490,"26","Male","European-American/White","European-American/White","1673 NW 27th Avenue","Miami","FL",33125,"Miami-Dade","1673 NW 27th Avenue Miami FL 33125 Miami-Dade","25.790364",-80.2392257,"Miami-Dade Police Department","Gunshot",2011-08-21,2011
10483,"41","Male","Race unspecified","European-American/White","13000 block Ferndale Drive","Garden Grove","CA",92844,"Orange","13000 block Ferndale Drive Garden Grove CA 92844 Orange","33.7723921",-117.9755056,"Garden Grove Police Department","Gunshot",2011-08-20,2011
10484,"33","Male","Hispanic/Latino","Hispanic/Latino","1006 Lamar Street","Sweetwater","TX",79556,"Nolan","1006 Lamar Street Sweetwater TX 79556 Nolan","32.4592573",-100.4013103,"Sweetwater Police Department","Gunshot",2011-08-20,2011
10485,"28","Male","Race unspecified","African-American/Black","2100 block W. Nedro Ave.","Philadelphia","PA",19138,"Philadelphia","2100 block W. Nedro Ave. Philadelphia PA 19138 Philadelphia","40.043722",-75.1559106,"Philadelphia Police Department","Gunshot",2011-08-20,2011
10486,"21","Male","Hispanic/Latino","Hispanic/Latino","2700 W Cactus Rd","Phoenix","AZ",85029,"Maricopa","2700 W Cactus Rd Phoenix AZ 85029 Maricopa","33.5965035",-112.1174404,"Phoenix Police Department","Gunshot",2011-08-20,2011
10487,"16","Male","African-American/Black","African-American/Black","520 Vine St.","Cincinnati","OH",45202,"Hamilton","520 Vine St. Cincinnati OH 45202 Hamilton","39.1017827",-84.5128091,"Cincinnati Police Department","Gunshot",2011-08-20,2011
22902,"21","Male","African-American/Black","African-American/Black","1500 block Minnesota Avenue","Norfolk","VA",23502,"Norfolk City","1500 block Minnesota Avenue Norfolk VA 23502 Norfolk City","36.864739",-76.240682,"Norfolk Police Department","Gunshot",2011-08-20,2011
10479,"35","Male","European-American/White","European-American/White","4800 block Pine St","La Mesa","CA",91942,"San Diego","4800 block Pine St La Mesa CA 91942 San Diego","32.7660576",-117.0175172,"La Mesa Police Department","Gunshot",2011-08-19,2011
10480,"24","Male","European-American/White","European-American/White","Mount St & Calvin St","Houston","TX",77088,"Harris","Mount St & Calvin St Houston TX 77088 Harris","29.8648159",-95.4266815,"Harris County Sheriff's Office","Gunshot",2011-08-19,2011
10481,"39","Male","Race unspecified","Hispanic/Latino","15900 block S. Loomis Ave","Harvey","IL",60426,"Cook","15900 block S. Loomis Ave Harvey IL 60426 Cook","41.6008373",-87.6510579,"Glenwood Police Department","Gunshot",2011-08-19,2011
19228,"42","Male","African-American/Black","African-American/Black","223 Dunbar Street","Pauls Valley","OK",73075,"Garvin","223 Dunbar Street Pauls Valley OK 73075 Garvin","34.7400809",-97.2222451,"Oklahoma Highway Patrol","Gunshot",2011-08-18,2011
10477,"38","Male","Race unspecified","European-American/White","9000 block E Glade Ave","Mesa","AZ",85209,"Maricopa","9000 block E Glade Ave Mesa AZ 85209 Maricopa","33.3912553",-111.637049,"Mesa Police Department","Gunshot",2011-08-18,2011
10478,"17","Male","Race unspecified","European-American/White","Channing Dr & Stephen Dr","North Highlands","CA",95660,"Sacramento","Channing Dr & Stephen Dr North Highlands CA 95660 Sacramento","38.6769525",-121.3736597,"Twin Rivers Unified School District Police Department","Gunshot",2011-08-18,2011
11533,"38","Male","European-American/White","European-American/White","1775 E. Francisco Blvd.","San Rafael","CA",94901,"Marin","1775 E. Francisco Blvd. San Rafael CA 94901 Marin","37.948264",-122.4919218,"San Rafael Police Department","Gunshot",2011-08-18,2011
10473,"23","Male","Hispanic/Latino","Hispanic/Latino","100 block West Guinida Lane","Anaheim","CA",92805,"Orange","100 block West Guinida Lane Anaheim CA 92805 Orange","33.8136427",-117.9075488,"Anaheim Police Department","Gunshot",2011-08-16,2011
10475,"59","Male","European-American/White","European-American/White","420 S Dewey Ave","Wagoner","OK",74467,"Wagoner","420 S Dewey Ave Wagoner OK 74467 Wagoner","35.9573486",-95.3960104,"Wagoner Police Department","Gunshot",2011-08-16,2011
10471,"41","Male","European-American/White","European-American/White","800 block Ross Road","Helena","MT",59602,"Lewis and Clark","800 block Ross Road Helena MT 59602 Lewis and Clark","46.6797758",-112.0291321,"Lewis and Clark County Sheriff's Office","Tasered",2011-08-14,2011
10470,"34","Male","European-American/White","European-American/White","4016 Frederick Ave.","St. Joseph","MO",64506,"Buchanan","4016 Frederick Ave. St. Joseph MO 64506 Buchanan","39.776981",-94.795446,"St. Joseph Police Department","Gunshot",2011-08-13,2011
20665,"49","Male","European-American/White","European-American/White","214 Adeline Avenue","Mt. Lebanon","PA",15228,"Allegheny","214 Adeline Avenue Mt. Lebanon PA 15228 Allegheny","40.3784993",-80.0382852,"Mt. Lebanon Police Department, Allegheny County Police Department","Gunshot",2011-08-13,2011
10462,"67","Male","European-American/White","European-American/White","1501 Fourth Street","Lincoln","CA",95648,"Placer","1501 Fourth Street Lincoln CA 95648 Placer","38.890353",-121.304343,"Lincoln Police Department, Placer County Sheriff's Office","Gunshot",2011-08-12,2011
10463,"68","Male","African-American/Black","African-American/Black","3160 E. Chapel Circle","Decatur","GA",30034,"DeKalb","3160 E. Chapel Circle Decatur GA 30034 DeKalb","33.692146",-84.243767,"DeKalb County Police Department","Gunshot",2011-08-12,2011
10464,"20","Male","African-American/Black","African-American/Black","9800 Piscataway Road","Clinton","MD",20735,"Prince George's","9800 Piscataway Road Clinton MD 20735 Prince Georges","38.755187",-76.9193015,"U.S. Pentagon Force Protection Agency","Gunshot",2011-08-12,2011
10466,"49","Male","African-American/Black","African-American/Black","5902 Gamble Drive","Orlando","FL",32808,"Orange","5902 Gamble Drive Orlando FL 32808 Orange","28.5709707",-81.4619499,"Orange County Sheriff's Office","Gunshot",2011-08-12,2011
10467,"32","Female","African-American/Black","African-American/Black","1000 block Northwest 109th Street","Miami","FL",33168,"Miami-Dade","1000 block Northwest 109th Street Miami FL 33168 Miami-Dade","25.8748674",-80.2142556,"Miami-Dade Police Department","Gunshot",2011-08-12,2011
10468,"18","Male","African-American/Black","African-American/Black","Chilmark Drive and Hamilton Road","Columbus","OH",43230,"Franklin","Chilmark Drive and Hamilton Road Columbus OH 43230 Franklin","40.0619092",-82.8632264,"Columbus Division of Police","Gunshot",2011-08-12,2011
10469,"32","Male","Race unspecified","Hispanic/Latino","State Street and Grove Place","Schenectady","NY",12307,"Schenectady","State Street and Grove Place Schenectady NY 12307 Schenectady","42.80831",-73.9356143,"Schenectady Police Department","Gunshot",2011-08-12,2011
10460,"49","Male","Hispanic/Latino","Hispanic/Latino","15 E Haley St.","Santa Barbara","CA",93101,"Santa Barbara","15 E Haley St. Santa Barbara CA 93101 Santa Barbara","34.417373",-119.6952286,"Santa Barbara Police Department","Tasered",2011-08-11,2011
10458,"31","Male","African-American/Black","African-American/Black","2425 Peachtree Road Ne","Peachtree Battle","GA",30305,"Fulton","2425 Peachtree Road Ne Peachtree Battle GA 30305 Fulton","33.8276091",-84.3874656,"Atlanta Police Department","Gunshot",2011-08-10,2011
10459,"22","Male","European-American/White","European-American/White","700 block N 200th St","Shoreline","WA",98133,"King","700 block N 200th St Shoreline WA 98133 King","47.7741494",-122.3513686,"King County Sheriff's Office","Gunshot",2011-08-10,2011
10454,"47","Male","European-American/White","European-American/White","3400 block La Seine","Spring","TX",77388,"Harris","3400 block La Seine Spring TX 77388 Harris","30.0694828",-95.4693626,"Houston Police Department","Gunshot",2011-08-08,2011
10451,"54","Male","European-American/White","European-American/White","San Diego-Coronado Bay Bridge","San Diego","CA",92113,"San Diego","San Diego-Coronado Bay Bridge San Diego CA 92113 San Diego","32.6893843",-117.153364,"California Highway Patrol","Gunshot",2011-08-07,2011
10452,"51","Male","European-American/White","European-American/White","Schocalog Rd & Goodenough Ave","Copley Township","OH",44320,"Summit","Schocalog Rd & Goodenough Ave Copley Township OH 44320 Summit","41.090058",-81.6041089,"Copley Police Department","Gunshot",2011-08-07,2011
23159,"22","Male","Race unspecified","European-American/White","Village Way","Fairmont","WV",26554,"Marion","Village Way Fairmont WV 26554 Marion","39.4832592",-80.166651,"Fairmont Police Department","Gunshot",2011-08-07,2011
10445,"32","Male","Race unspecified","African-American/Black","200 block Delmar Street","Jackson","MS",39213,"Hinds","200 block Delmar Street Jackson MS 39213 Hinds","32.3913148",-90.1510368,"Jackson Police Department","Gunshot",2011-08-06,2011
10447,"23","Male","African-American/Black","African-American/Black","3750 University Ave","San Diego","CA",92105,"San Diego","3750 University Ave San Diego CA 92105 San Diego","32.7499348",-117.112208,"San Diego Police Department","Gunshot",2011-08-06,2011
10448,"33","Male","Hispanic/Latino","Hispanic/Latino","22nd Avenue and Downing Street","Denver","CO",80205,"Denver","22nd Avenue and Downing Street Denver CO 80205 Denver","39.7494769",-104.9733571,"Denver Police Department","Gunshot",2011-08-06,2011
10449,"27","Male","African-American/Black","African-American/Black","10200 block Drury Ave.","Kansas City","MO",64137,"Jackson","10200 block Drury Ave. Kansas City MO 64137 Jackson","38.9400346",-94.5260059,"Kansas City Police Department","Gunshot",2011-08-06,2011
10450,"18","Male","African-American/Black","African-American/Black","45 W. University Ave","Cincinnati","OH",45219,"Hamilton","45 W. University Ave Cincinnati OH 45219 Hamilton","39.1329874",-84.5116926,"University of Cincinnati Police Department","Tasered",2011-08-06,2011
20725,"50","Male","European-American/White","European-American/White","699 S Lawe St","Appleton","WI",54915,"Outagamie","699 S Lawe St Appleton WI 54915 Outagamie","44.2579694",-88.3970068,"Kaukauna Police Department","Tasered",2011-08-06,2011
22058,"29","Male","African-American/Black","African-American/Black","11000 block Hiram Court","Manassas","VA",20109,"Prince William","11000 block Hiram Court Manassas VA 20109 Prince William","38.7938022",-77.5243679,"Prince William County Police Department","Tasered",2011-08-06,2011
10439,"33","Male","Hispanic/Latino","Hispanic/Latino","Texas 6 and West Road","Houston","TX",77095,"Harris","Texas 6 and West Road Houston TX 77095 Harris","29.90223779999999",-95.6340898,"Harris County Sheriff's Office","Gunshot",2011-08-05,2011
10441,"21","Male","African-American/Black","African-American/Black","1 E 23rd St","Chester","PA",19013,"Delaware","1 E 23rd St Chester PA 19013 Delaware","39.8643368",-75.3699925,"Chester Police Department","Gunshot",2011-08-05,2011
10442,"71","Male","European-American/White","European-American/White","A1A & Columbia Dr","Cape Canaveral","FL",32920,"Brevard","A1A & Columbia Dr Cape Canaveral FL 32920 Brevard","28.3909521",-80.6076457,"Brevard County Sheriff's Office","Gunshot",2011-08-05,2011
